CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14507,24,11,3216.7400000000002,2,High Performance
14508,22,5,822.92,0,Average Performance
14509,534,1,110.95,1,Low Performance
14510,376,3,979.85,1,Low Performance
14511,11,5,1314.81,2,High Performance
14512,188,7,1215.97,1,Low Performance
14513,101,6,788.01,0,Average Performance
14514,61,9,4380.04,0,Average Performance
14515,18,12,3724.06,2,High Performance
14516,516,1,151.17,1,Low Performance
14517,33,2,330.45,0,Average Performance
14518,64,1,174.37,0,Average Performance
14519,684,2,203.14,1,Low Performance
14520,2,2,270.6,2,High Performance
14521,491,1,199.45000000000002,1,Low Performance
14522,24,8,1748.42,0,Average Performance
14523,108,1,241.09,1,Low Performance
14524,32,13,2909.86,2,High Performance
14525,20,17,8018.59,2,High Performance
14526,389,1,258.65,1,Low Performance
14527,3,121,27191.1,2,High Performance
14528,37,1,364.21999999999997,0,Average Performance
14529,60,3,578.61,0,Average Performance
14530,26,16,6088.87,2,High Performance
14531,480,1,376.34,1,Low Performance
14532,236,11,3845.78,1,Low Performance
14533,25,11,3466.37,2,High Performance
14534,3,26,6183.06,2,High Performance
14535,60,9,5961.89,0,Average Performance
14536,260,1,170.95,1,Low Performance
14537,58,2,641.4,0,Average Performance
14538,65,5,1370.8400000000001,0,Average Performance
14539,16,2,537.48,0,Average Performance
14540,10,11,3709.64,2,High Performance
14541,59,14,2491.38,0,Average Performance
14542,186,1,103.25,1,Low Performance
14543,29,39,14548.22,2,High Performance
14544,24,3,2938.53,0,Average Performance
14545,674,1,349.25,1,Low Performance
14546,5,11,5184.84,2,High Performance
14547,4,8,3974.75,2,High Performance
14548,151,9,2541.29,0,Average Performance
14549,311,4,913.6,1,Low Performance
14550,11,4,1345.06,2,High Performance
14551,18,7,878.09,0,Average Performance
14552,152,3,507.93,1,Low Performance
14553,19,9,1818.6,2,High Performance
14554,10,4,2279.4900000000002,2,High Performance
14555,57,6,2304.03,0,Average Performance
14556,596,3,815.69,1,Low Performance
14557,85,1,788.38,0,Average Performance
14558,654,3,655.5,1,Low Performance
14559,390,1,75.6,1,Low Performance
14560,7,44,6114.03,2,High Performance
14561,76,3,1080.76,0,Average Performance
14562,4,26,6638.150000000001,2,High Performance
14563,510,2,625.42,1,Low Performance
14564,435,2,2605.62,1,Low Performance
14565,96,5,3709.2200000000003,0,Average Performance
14566,111,4,4092.0,0,Average Performance
14567,57,2,1530.3600000000001,0,Average Performance
14568,435,1,919.7,1,Low Performance
14569,1,4,597.3299999999999,2,High Performance
14570,281,3,512.4,1,Low Performance
14571,425,1,160.0,1,Low Performance
14572,3,11,5520.9800000000005,2,High Performance
14573,180,13,2163.12,0,Average Performance
14574,733,1,143.70000000000002,1,Low Performance
14575,488,1,420.22,1,Low Performance
14576,372,1,35.400000000000006,1,Low Performance
14577,13,7,1364.15,2,High Performance
14578,3,1,168.63,2,High Performance
14579,432,1,105.56,1,Low Performance
14580,518,1,14.850000000000001,1,Low Performance
14581,17,2,409.65,0,Average Performance
14582,41,1,114.11,0,Average Performance
14583,6,8,1660.29,2,High Performance
14584,169,8,1738.16,0,Average Performance
14585,50,5,1143.27,0,Average Performance
14586,277,1,237.36,1,Low Performance
14587,19,9,1580.29,2,High Performance
14588,578,1,135.39,1,Low Performance
14589,372,1,39.75,1,Low Performance
14590,425,20,2993.37,1,Low Performance
14591,15,4,1320.21,0,Average Performance
14592,35,3,557.94,0,Average Performance
14593,22,12,3658.0299999999997,2,High Performance
14594,7,2,363.33,0,Average Performance
14595,20,8,2164.45,2,High Performance
14596,627,1,222.22000000000003,1,Low Performance
14597,11,6,2184.63,2,High Performance
14598,44,2,384.04,0,Average Performance
14599,390,2,457.89,1,Low Performance
14600,306,2,865.1700000000001,1,Low Performance
14601,11,1,213.96,0,Average Performance
14602,656,1,205.35999999999999,1,Low Performance
14603,275,1,660.0,1,Low Performance
14604,633,1,136.35999999999999,1,Low Performance
14605,374,4,920.71,1,Low Performance
14606,1,184,29648.75,2,High Performance
14607,16,20,22575.13,2,High Performance
14608,4,10,3342.94,2,High Performance
14609,72,10,1486.2,0,Average Performance
14610,396,2,24.35,1,Low Performance
14611,444,2,604.3299999999999,1,Low Performance
14612,415,1,877.7,1,Low Performance
14613,680,1,76.32000000000001,1,Low Performance
14614,386,1,295.13,1,Low Performance
14615,394,5,951.76,1,Low Performance
14616,243,5,527.78,1,Low Performance
14617,403,2,190.47000000000003,1,Low Performance
14618,9,7,1342.32,2,High Performance
14619,246,2,1291.24,1,Low Performance
14620,206,2,412.78000000000003,1,Low Performance
14621,1,9,3000.57,2,High Performance
14622,185,1,320.58000000000004,1,Low Performance
14623,32,10,2012.3,0,Average Performance
14624,57,6,814.07,0,Average Performance
14625,196,11,4497.88,0,Average Performance
14626,24,11,5410.92,2,High Performance
14627,379,1,462.75,1,Low Performance
14628,91,5,1998.0,0,Average Performance
14629,4,2,955.26,2,High Performance
14630,484,1,338.65,1,Low Performance
14631,51,6,2025.69,0,Average Performance
14632,263,1,114.56,1,Low Performance
14633,266,1,344.90000000000003,1,Low Performance
14634,438,4,2124.46,1,Low Performance
14635,454,1,215.22,1,Low Performance
14636,36,2,609.85,0,Average Performance
14637,677,1,106.67999999999999,1,Low Performance
14638,51,1,443.6,0,Average Performance
14639,52,9,4978.96,0,Average Performance
14640,24,10,3649.36,2,High Performance
14641,22,1,110.46,0,Average Performance
14642,59,1,96.12,0,Average Performance
14643,170,5,1679.89,0,Average Performance
14644,68,7,2247.72,0,Average Performance
14645,157,3,876.89,1,Low Performance
14646,2,145,526751.52,2,High Performance
14647,201,2,506.04,1,Low Performance
14648,416,15,4463.39,1,Low Performance
14649,5,9,3651.19,2,High Performance
14650,589,1,62.5,1,Low Performance
14651,67,9,2025.52,0,Average Performance
14652,77,1,114.18,0,Average Performance
14653,1,11,3404.8,2,High Performance
14654,738,1,246.86,1,Low Performance
14655,8,7,3878.51,2,High Performance
14656,169,5,790.0,1,Low Performance
14657,18,6,1450.19,0,Average Performance
14658,5,2,247.15,2,High Performance
14659,9,9,2529.93,2,High Performance
14660,87,2,285.74,0,Average Performance
14661,27,1,107.95,0,Average Performance
14662,29,7,1376.43,0,Average Performance
14663,430,2,490.6,1,Low Performance
14664,20,2,636.24,0,Average Performance
14665,61,7,2749.65,0,Average Performance
14666,24,1,179.95,0,Average Performance
14667,11,54,20359.59,2,High Performance
14668,445,1,111.63,1,Low Performance
14669,242,7,3216.78,1,Low Performance
14670,280,3,583.33,1,Low Performance
14671,549,2,1127.45,1,Low Performance
14672,235,4,1113.14,1,Low Performance
14673,3,7,3037.32,2,High Performance
14674,509,1,173.66,1,Low Performance
14675,16,2,1015.58,0,Average Performance
14676,31,12,8356.79,2,High Performance
14677,593,1,184.91,1,Low Performance
14678,579,1,403.39,1,Low Performance
14679,382,3,1289.44,1,Low Performance
14680,25,58,55688.5,2,High Performance
14681,71,6,875.1500000000001,0,Average Performance
14682,188,6,1514.81,1,Low Performance
14683,588,1,146.56,1,Low Performance
14684,26,6,1430.03,0,Average Performance
14685,576,8,4536.64,1,Low Performance
14686,414,5,852.53,1,Low Performance
14687,107,3,1402.06,0,Average Performance
14688,8,28,7190.42,2,High Performance
14689,209,1,112.8,1,Low Performance
14690,44,4,777.68,0,Average Performance
14691,31,5,2114.33,0,Average Performance
14692,137,12,1715.1399999999999,0,Average Performance
14693,265,7,1165.36,1,Low Performance
14694,617,1,244.31,1,Low Performance
14695,519,3,1534.22,1,Low Performance
14696,4,8,2473.28,2,High Performance
14697,218,2,188.60999999999999,1,Low Performance
14698,2,5,1217.27,2,High Performance
14699,214,4,702.6,1,Low Performance
14700,32,5,3076.06,0,Average Performance
14701,11,15,4487.11,2,High Performance
14702,1,29,6356.9800000000005,2,High Performance
14703,15,1,318.17,0,Average Performance
14704,20,9,1720.58,2,High Performance
14705,199,1,179.0,1,Low Performance
14706,619,1,367.54,1,Low Performance
14707,436,2,139.2,1,Low Performance
14708,3,5,1793.22,2,High Performance
14709,15,25,8886.33,2,High Performance
14710,14,13,1899.79,2,High Performance
14711,10,11,2839.62,2,High Performance
14712,29,4,1328.0700000000002,0,Average Performance
14713,9,21,5115.36,2,High Performance
14714,24,4,906.24,0,Average Performance
14715,25,8,1809.55,0,Average Performance
14716,43,3,543.28,0,Average Performance
14717,733,1,81.3,1,Low Performance
14718,410,1,226.42,1,Low Performance
14719,2,5,1581.84,2,High Performance
14720,6,3,663.81,2,High Performance
14721,379,1,109.07,1,Low Performance
14722,147,3,489.52,1,Low Performance
14723,10,11,1801.3600000000001,2,High Performance
14724,590,1,341.9,1,Low Performance
14725,25,4,1246.86,0,Average Performance
14726,655,1,116.5,1,Low Performance
14727,274,3,461.03,1,Low Performance
14728,413,1,190.58,1,Low Performance
14729,374,3,586.24,1,Low Performance
14730,1,8,1897.57,2,High Performance
14731,47,3,380.02,0,Average Performance
14732,8,19,5517.07,2,High Performance
14733,16,15,14335.15,2,High Performance
14734,426,4,1056.42,1,Low Performance
14735,4,55,12225.16,2,High Performance
14736,485,2,374.05,1,Low Performance
14737,4,4,3554.17,2,High Performance
14738,43,9,1821.9,0,Average Performance
14739,4,25,11573.62,2,High Performance
14740,197,11,4161.06,0,Average Performance
14741,12,7,1713.09,2,High Performance
14742,435,1,579.85,1,Low Performance
14743,593,1,50.48,1,Low Performance
14744,16,14,3660.08,2,High Performance
14745,113,12,2551.41,0,Average Performance
14746,406,4,593.5,1,Low Performance
14747,249,1,328.2,1,Low Performance
14748,29,10,2681.9,0,Average Performance
14749,480,1,310.15,1,Low Performance
14750,736,1,112.03,1,Low Performance
14751,684,2,126.45,1,Low Performance
14752,44,1,389.64,0,Average Performance
14753,87,2,869.51,0,Average Performance
14754,45,6,1547.93,0,Average Performance
14755,10,25,9972.550000000001,2,High Performance
14756,15,3,2603.76,0,Average Performance
14757,75,1,420.5,0,Average Performance
14758,145,7,2864.97,0,Average Performance
14759,5,3,1625.97,2,High Performance
14760,297,1,89.2,1,Low Performance
14761,59,3,447.92,0,Average Performance
14762,264,2,417.57,1,Low Performance
14764,47,1,278.3,0,Average Performance
14765,29,3,254.11,0,Average Performance
14766,8,11,6375.7300000000005,2,High Performance
14767,474,1,382.81,1,Low Performance
14768,17,2,192.60000000000002,0,Average Performance
14769,3,17,15512.46,2,High Performance
14770,232,8,3637.64,1,Low Performance
14771,621,2,594.62,1,Low Performance
14772,112,1,139.26,1,Low Performance
14773,593,1,140.55,1,Low Performance
14774,529,1,241.45,1,Low Performance
14775,58,3,1011.9,0,Average Performance
14776,51,15,3708.3,0,Average Performance
14777,404,1,307.56,1,Low Performance
14778,127,2,730.86,1,Low Performance
14779,281,3,386.15,1,Low Performance
14780,55,2,447.68,0,Average Performance
14782,320,1,200.10000000000002,1,Low Performance
14783,659,1,307.3,1,Low Performance
14784,26,3,449.93,0,Average Performance
14785,10,2,77.4,0,Average Performance
14786,550,1,90.96,1,Low Performance
14787,471,1,110.65,1,Low Performance
14788,7,3,1156.32,2,High Performance
14789,29,1,197.64,0,Average Performance
14790,17,10,2526.62,2,High Performance
14791,607,1,303.63,1,Low Performance
14792,64,1,6.2,0,Average Performance
14793,21,2,625.9,0,Average Performance
14794,3,10,1953.9,2,High Performance
14795,166,1,131.45000000000002,1,Low Performance
14796,1,27,10167.77,2,High Performance
14797,507,1,300.31,1,Low Performance
14798,53,8,724.31,0,Average Performance
14799,51,2,338.15,0,Average Performance
14800,48,17,7180.08,2,High Performance
14801,61,1,189.34,0,Average Performance
14803,162,3,845.55,1,Low Performance
14804,9,1,353.27,0,Average Performance
14805,15,7,1082.55,2,High Performance
14806,75,2,303.43,0,Average Performance
14807,391,2,504.14,1,Low Performance
14808,40,8,2718.6,0,Average Performance
14809,621,2,686.76,1,Low Performance
14810,41,13,2354.03,0,Average Performance
14811,387,1,170.5,1,Low Performance
14812,599,1,178.85,1,Low Performance
14813,370,4,888.91,1,Low Performance
14814,581,1,152.96,1,Low Performance
14815,37,2,778.5,0,Average Performance
14816,197,1,271.85,1,Low Performance
14817,200,7,3609.86,0,Average Performance
14818,74,6,1153.56,0,Average Performance
14819,64,4,456.41,0,Average Performance
14820,21,9,1274.76,2,High Performance
14821,367,7,1230.15,1,Low Performance
14822,485,1,157.70000000000002,1,Low Performance
14823,180,3,321.43,1,Low Performance
14824,10,10,4022.9100000000003,2,High Performance
14825,4,24,4735.08,2,High Performance
14826,582,2,385.2,1,Low Performance
14828,197,13,9839.460000000001,0,Average Performance
14829,29,7,1455.8700000000001,0,Average Performance
14830,53,1,188.03,0,Average Performance
14831,680,3,1676.57,1,Low Performance
14833,499,1,94.8,1,Low Performance
14834,18,7,2206.16,2,High Performance
14835,529,2,297.0,1,Low Performance
14836,10,3,102.44999999999999,0,Average Performance
14837,90,9,3460.32,0,Average Performance
14838,423,2,769.9200000000001,1,Low Performance
14839,418,3,915.28,1,Low Performance
14840,268,2,362.71,1,Low Performance
14841,53,14,7163.0,0,Average Performance
14842,44,4,2824.69,0,Average Performance
14843,437,1,211.79999999999998,1,Low Performance
14844,64,10,6702.43,0,Average Performance
14845,600,1,150.0,1,Low Performance
14846,427,1,437.4,1,Low Performance
14847,149,3,1348.95,1,Low Performance
14848,405,1,310.56,1,Low Performance
14849,22,43,15407.61,2,High Performance
14850,312,7,1770.96,1,Low Performance
14851,23,3,829.4100000000001,0,Average Performance
14852,58,18,6132.43,0,Average Performance
14853,24,5,1376.87,0,Average Performance
14854,78,11,4303.06,0,Average Performance
14855,119,7,6520.3,0,Average Performance
14856,36,3,1290.53,0,Average Performance
14857,60,7,3651.85,0,Average Performance
14858,506,1,180.75,1,Low Performance
14859,13,5,1705.64,2,High Performance
14860,19,1,170.32,0,Average Performance
14861,52,10,1380.73,0,Average Performance
14862,26,2,841.1999999999999,0,Average Performance
14863,29,1,266.76,0,Average Performance
14865,7,4,92.52000000000001,2,High Performance
14866,11,17,20700.04,2,High Performance
14867,186,16,2952.06,0,Average Performance
14868,3,12,4184.01,2,High Performance
14869,9,6,2778.14,2,High Performance
14870,262,6,1838.95,1,Low Performance
14871,3,9,1228.17,2,High Performance
14872,484,3,816.6,1,Low Performance
14873,210,2,854.13,1,Low Performance
14874,535,1,116.18,1,Low Performance
14875,108,3,2862.4,0,Average Performance
14876,521,2,256.7,1,Low Performance
14877,418,2,425.85,1,Low Performance
14878,13,25,4076.5,2,High Performance
14879,685,1,185.06,1,Low Performance
14880,77,3,690.59,0,Average Performance
14881,20,1,255.4,0,Average Performance
14882,27,14,3546.65,2,High Performance
14883,19,6,761.59,0,Average Performance
14884,669,1,120.6,1,Low Performance
14885,132,3,1598.12,0,Average Performance
14886,253,1,364.8,1,Low Performance
14887,79,1,1862.0,0,Average Performance
14888,207,1,369.2,1,Low Performance
14889,336,1,135.9,1,Low Performance
14890,254,3,817.25,1,Low Performance
14891,148,4,1106.73,0,Average Performance
14892,691,1,202.35000000000002,1,Low Performance
14893,10,3,1809.6100000000001,2,High Performance
14894,85,3,1492.81,0,Average Performance
14895,8,38,25119.54,2,High Performance
14896,205,8,1826.0,1,Low Performance
14897,8,8,3140.54,2,High Performance
14898,23,14,3365.95,2,High Performance
14899,395,1,1331.38,1,Low Performance
14900,522,1,13.919999999999998,1,Low Performance
14901,11,12,1919.0,2,High Performance
14902,26,3,1035.6200000000001,0,Average Performance
14903,21,5,2795.33,0,Average Performance
14904,2,4,1630.49,2,High Performance
14905,158,8,1971.39,0,Average Performance
14907,3,16,5547.72,2,High Performance
14908,74,2,381.9,0,Average Performance
14909,437,3,1404.68,1,Low Performance
14910,3,4,434.35,2,High Performance
14911,1,373,272252.79,2,High Performance
14912,17,5,1849.58,0,Average Performance
14913,36,8,4073.13,0,Average Performance
14915,91,11,1811.25,0,Average Performance
14916,71,8,3042.95,0,Average Performance
14917,597,2,1123.75,1,Low Performance
14918,116,9,5955.81,0,Average Performance
14919,539,1,359.35,1,Low Performance
14920,213,3,1607.17,1,Low Performance
14921,30,2,1316.07,0,Average Performance
14922,394,2,843.74,1,Low Performance
14923,51,1,749.1,0,Average Performance
14924,246,3,931.01,1,Low Performance
14926,382,2,359.4,1,Low Performance
14927,397,1,308.2,1,Low Performance
14928,628,1,223.91000000000003,1,Low Performance
14929,32,2,836.69,0,Average Performance
14930,109,6,5236.7300000000005,0,Average Performance
14931,5,4,864.6800000000001,2,High Performance
14932,366,2,566.13,1,Low Performance
14933,444,4,1770.0,1,Low Performance
14934,82,5,3403.5,0,Average Performance
14935,297,2,2849.83,1,Low Performance
14936,34,12,12410.81,2,High Performance
14937,57,3,1621.88,0,Average Performance
14938,562,2,2322.43,1,Low Performance
